y,x,lat_lon1
47.5359,19.0176,47.5359###19.0176
47.5876,19.0298,47.5876###19.0298
-26.7012,27.0793,-26.7012###27.0793
-26.7431,27.0978,-26.7431###27.0978
40.53,-96.61,40.53###-96.61
48.4011,9.9876,48.4011###9.9876
49.1575,5.39025,49.1575###5.39025
44.4949,11.3426,44.4949###11.3426
37.887,127.735,37.887###127.735
34.3028,-118.693,34.3028###-118.693
31.69,-64.18,31.69###-64.18
45.85,126.93,45.85###126.93
45.85,126.94,45.85###126.94
45.85,126.95,45.85###126.95
45.85,126.85,45.85###126.85
45.85,126.86,45.85###126.86
45.85,126.9,45.85###126.9
45.85,126.91,45.85###126.91
45.85,126.92,45.85###126.92
45.85,126.87,45.85###126.87
45.85,126.88,45.85###126.88
45.85,126.89,45.85###126.89
38.62,103.08,38.62###103.08
51.5579,9.95385,51.5579###9.95385
35.2277,127.518,35.2277###127.518
-33.39,-49.98,-33.39###-49.98
26.7292,94.2279,26.7292###94.2279
70.8,-4.83,70.8###-4.83
69,-4.99,69###-4.99
69.72,-1.82,69.72###-1.82
70.5,-9.26,70.5###-9.26
71.33,-8.96,71.33###-8.96
70.75,3.67,70.75###3.67
23.5,120.7,23.5###120.7
44.35,129.34,44.35###129.34
43.61,13.5389,43.61###13.5389
25.95,108.26,25.95###108.26
-65.87,72.16,-65.87###72.16
-68.5,70.69,-68.5###70.69
-67.25,72.95,-67.25###72.95
-68.5,75.54,-68.5###75.54
-68,72.99,-68###72.99
59.4386,17.9284,59.4386###17.9284
35.9606,-83.9207,35.9606###-83.9207
34.307,108.71,34.307###108.71
23.16,111.23,23.16###111.23
25.0453,121.614,25.0453###121.614
37.15,120.18,37.15###120.18
29.342,96.823,29.342###96.823
29.422,96.821,29.422###96.821
29.486,96.682,29.486###96.682
29.486,96.683,29.486###96.683
29.486,96.684,29.486###96.684
29.341,96.823,29.341###96.823
29.423,96.821,29.423###96.821
29.503,96.769,29.503###96.769
29.401,96.822,29.401###96.822
29.401,96.824,29.401###96.824
29.401,96.825,29.401###96.825
29.401,96.826,29.401###96.826
29.504,96.769,29.504###96.769
29.401,96.827,29.401###96.827
29.401,96.828,29.401###96.828
29.473,96.789,29.473###96.789
29.474,96.79,29.474###96.79
29.475,96.791,29.475###96.791
29.476,96.792,29.476###96.792
29.477,96.793,29.477###96.793
29.478,96.794,29.478###96.794
29.474,96.795,29.474###96.795
29.421,96.82,29.421###96.82
29.401,96.823,29.401###96.823
29.501,96.767,29.501###96.767
29.4,96.823,29.4###96.823
29.402,96.823,29.402###96.823
29.403,96.823,29.403###96.823
29.404,96.823,29.404###96.823
29.405,96.823,29.405###96.823
29.406,96.823,29.406###96.823
29.473,96.788,29.473###96.788
29.471,96.789,29.471###96.789
29.473,96.79,29.473###96.79
29.402,96.824,29.402###96.824
29.473,96.791,29.473###96.791
29.473,96.792,29.473###96.792
29.474,96.796,29.474###96.796
29.474,96.797,29.474###96.797
29.474,96.798,29.474###96.798
29.403,96.825,29.403###96.825
29.404,96.826,29.404###96.826
29.474,96.789,29.474###96.789
29.474,96.791,29.474###96.791
37.43,-78.66,37.43###-78.66
21.7,113.85,21.7###113.85
22.56,113.72,22.56###113.72
21.62,113.15,21.62###113.15
21.93,114.41,21.93###114.41
22.2,113.74,22.2###113.74
22,113.79,22###113.79
21.83,114.82,21.83###114.82
34.12,108.56,34.12###108.56
39.14,-0.65,39.14###-0.65
24.53,102.41,24.53###102.41
48.3212,9.95509,48.3212###9.95509
34.3,108.07,34.3###108.07
32.78,132.86,32.78###132.86
33.46,126.95,33.46###126.95
22.67,121.5,22.67###121.5
62.15,25.1,62.15###25.1
42.03,-93.63,42.03###-93.63
39.84,-89,39.84###-89
41.53,-90.43,41.53###-90.43
41.84,-87.68,41.84###-87.68
35.92,139.63,35.92###139.63
39.88,-75.22,39.88###-75.22
37.8,-122.27,37.8###-122.27
43.77,142.37,43.77###142.37
30.66,104.06,30.66###104.06
36.29,139.38,36.29###139.38
34.65,135.05,34.65###135.05
22.28,114.17,22.28###114.17
37.43,138.83,37.43###138.83
28.7405,-88.3681,28.7405###-88.3681
28.7423,-88.3622,28.7423###-88.3622
28.5141,-88.6006,28.5141###-88.6006
28.7425,-88.3705,28.7425###-88.3705
28.7347,-88.3705,28.7347###-88.3705
28.7451,-88.3591,28.7451###-88.3591
28.7449,-88.3742,28.7449###-88.3742
28.7319,-88.3766,28.7319###-88.3766
28.715,-88.3587,28.715###-88.3587
28.6725,-88.4359,28.6725###-88.4359
28.6391,-88.4713,28.6391###-88.4713
30.2886,-97.7367,30.2886###-97.7367
21.4879,-158.02,21.4879###-158.02
21.4904,-158.132,21.4904###-158.132
31.67,-64.12,31.67###-64.12
24.6,118.13,24.6###118.13
48.29,11.26,48.29###11.26
36.8208,126.186,36.8208###126.186
-36.858,147.316,-36.858###147.316
43.44,-92.38,43.44###-92.38
36.05,108.31,36.05###108.31
36.04,108.32,36.04###108.32
36.02,108.31,36.02###108.31
36.03,108.32,36.03###108.32
36.02,108.32,36.02###108.32
32.14,121.54,32.14###121.54
72.0069,129.103,72.0069###129.103
72.3741,78.6116,72.3741###78.6116
68.7166,158.9,68.7166###158.9
40.3,-88.15,40.3###-88.15
41.12,-87.64,41.12###-87.64
31.3956,73.0263,31.3956###73.0263
31.23,119.88,31.23###119.88
27.08,119.88,27.08###119.88
37.76,119.2,37.76###119.2
37.75,118.82,37.75###118.82
37.76,119.16,37.76###119.16
48.87,14.21,48.87###14.21
48.88,14.19,48.88###14.19
42.3387,-71.1031,42.3387###-71.1031
30.51,120.68,30.51###120.68
26.5,80.5,26.5###80.5
43.8041,-120.554,43.8041###-120.554
32.0619,118.965,32.0619###118.965
23.15,113.31,23.15###113.31
30.25,110.25,30.25###110.25
71.2966,-5.7729,71.2966###-5.7729
39.096,-74.5312,39.096###-74.5312
31.3258,34.4185,31.3258###34.4185
31.1979,34.5394,31.1979###34.5394
31.2138,34.4688,31.2138###34.4688
31.2217,34.838,31.2217###34.838
31.3427,34.6637,31.3427###34.6637
31.3769,34.6201,31.3769###34.6201
31.3576,34.4189,31.3576###34.4189
31.1413,34.8061,31.1413###34.8061
31.1973,34.922,31.1973###34.922
31.0997,34.998,31.0997###34.998
31.58,119.94,31.58###119.94
31.58,119.95,31.58###119.95
31.43,119.88,31.43###119.88
31.43,119.89,31.43###119.89
31.61,119.82,31.61###119.82
31.61,119.83,31.61###119.83
31.61,119.84,31.61###119.84
31.6,119.81,31.6###119.81
31.6,119.82,31.6###119.82
31.6,119.83,31.6###119.83
31.58,119.96,31.58###119.96
31.48,119.96,31.48###119.96
31.48,119.97,31.48###119.97
31.48,119.98,31.48###119.98
31.52,119.94,31.52###119.94
31.52,119.95,31.52###119.95
31.52,119.96,31.52###119.96
31.43,119.87,31.43###119.87
40.29,111.47,40.29###111.47
41.4209,2.23084,41.4209###2.23084
32.5342,30.3521,32.5342###30.3521
32.5327,30.3529,32.5327###30.3529
32.3665,31.703,32.3665###31.703
32.3669,31.7037,32.3669###31.7037
32.5346,30.3564,32.5346###30.3564
32.5335,30.3532,32.5335###30.3532
72.0065,14.7273,72.0065###14.7273
72.0063,14.7183,72.0063###14.7183
49.7,-112.8,49.7###-112.8
-21.176,165.007,-21.176###165.007
-21.1757,165,-21.1757###165
-21.1742,165.01,-21.1742###165.01
-21.1745,165.006,-21.1745###165.006
-21.1717,165.023,-21.1717###165.023
-21.1717,165.022,-21.1717###165.022
-21.1732,165.023,-21.1732###165.023
-22.1472,166.694,-22.1472###166.694
-22.1604,166.676,-22.1604###166.676
-21.1777,165.003,-21.1777###165.003
-22.1511,166.691,-22.1511###166.691
-22.1488,166.692,-22.1488###166.692
-22.1519,166.674,-22.1519###166.674
-22.1525,166.677,-22.1525###166.677
-22.1559,166.686,-22.1559###166.686
-22.1521,166.687,-22.1521###166.687
-22.1538,166.688,-22.1538###166.688
-22.1547,166.682,-22.1547###166.682
-22.1558,166.683,-22.1558###166.683
-21.1766,165.003,-21.1766###165.003
-22.1526,166.682,-22.1526###166.682
-22.1573,166.686,-22.1573###166.686
-21.1795,165.027,-21.1795###165.027
-21.1812,165.027,-21.1812###165.027
-21.1718,165.039,-21.1718###165.039
-21.1712,165.039,-21.1712###165.039
-21.1768,165.012,-21.1768###165.012
40.54,81.29,40.54###81.29
31.421,120.201,31.421###120.201
18.63,108.783,18.63###108.783
41.3864,2.12088,41.3864###2.12088
43.389,-80.3763,43.389###-80.3763
43.3778,-80.3498,43.3778###-80.3498
43.3776,-80.3501,43.3776###-80.3501
43.3774,-80.3501,43.3774###-80.3501
43.3735,-80.3644,43.3735###-80.3644
43.3731,-80.3643,43.3731###-80.3643
43.3732,-80.3648,43.3732###-80.3648
43.3789,-80.3557,43.3789###-80.3557
43.3788,-80.3558,43.3788###-80.3558
43.3787,-80.3563,43.3787###-80.3563
43.3795,-80.3453,43.3795###-80.3453
43.3796,-80.3452,43.3796###-80.3452
43.3881,-80.3788,43.3881###-80.3788
45.6869,-121.787,45.6869###-121.787
45.4131,-110.92,45.4131###-110.92
45.4166,-121.74,45.4166###-121.74
40.57,-111.622,40.57###-111.622
40.0897,-105.596,40.0897###-105.596
18.7365,110.199,18.7365###110.199
43.375,-80.3667,43.375###-80.3667
43.376,-80.3663,43.376###-80.3663
43.3755,-80.3656,43.3755###-80.3656
43.3735,-80.3531,43.3735###-80.3531
43.3739,-80.3516,43.3739###-80.3516
43.373,-80.3545,43.373###-80.3545
43.3813,-80.3466,43.3813###-80.3466
43.3812,-80.3484,43.3812###-80.3484
43.3854,-80.3486,43.3854###-80.3486
43.3858,-80.3834,43.3858###-80.3834
42.2,117.54,42.2###117.54
59.8366,18.6422,59.8366###18.6422
59.8365,18.6421,59.8365###18.6421
59.8366,18.6421,59.8366###18.6421
59.8367,18.6423,59.8367###18.6423
45.1785,-83.1529,45.1785###-83.1529
45.0624,-83.4312,45.0624###-83.4312
54.42,110.45,54.42###110.45
54.19,110.6,54.19###110.6
54.59,111.07,54.59###111.07
54.52,111,54.52###111
30.63,-96.34,30.63###-96.34
40.68,-75.28,40.68###-75.28
33.51,-112.34,33.51###-112.34
40.57,-105.05,40.57###-105.05
40.42,-86.91,40.42###-86.91
41.17,-90.04,41.17###-90.04
40.1,-88.2,40.1###-88.2
32.76,-117.18,32.76###-117.18
43.53,-90.19,43.53###-90.19
48.57,117.35,48.57###117.35
34.58,114.13,34.58###114.13
-25.79,28.48,-25.79###28.48
-13.3679,-39.0561,-13.3679###-39.0561
40.8,-81.9,40.8###-81.9
19.3,-98.6,19.3###-98.6
50.9827,3.7799,50.9827###3.7799
36.37,-121.32,36.37###-121.32
41.27,-72.56,41.27###-72.56
40.822,122.131,40.822###122.131
40.483,120.239,40.483###120.239
40.312,120.413,40.312###120.413
40.272,120.466,40.272###120.466
40.009,119.712,40.009###119.712
41.119,121.908,41.119###121.908
37.78,120.789,37.78###120.789
37.811,120.811,37.811###120.811
37.85,120.816,37.85###120.816
-34.9206,138.606,-34.9206###138.606
-38.0681,174.781,-38.0681###174.781
-37.8825,147.997,-37.8825###147.997
52.8789,-4.1412,52.8789###-4.1412
53.1627,-4.4154,53.1627###-4.4154
-46.4501,168.236,-46.4501###168.236
-43.3117,172.715,-43.3117###172.715
-38.3506,144.919,-38.3506###144.919
-42.8517,147.521,-42.8517###147.521
-40.7006,175.136,-40.7006###175.136
52.5257,-4.0584,52.5257###-4.0584
51.6091,-4.9223,51.6091###-4.9223
53.5501,-3.1031,53.5501###-3.1031
-38.3493,142.372,-38.3493###142.372
31.5072,120.156,31.5072###120.156
31.5073,120.177,31.5073###120.177
31.2166,120.436,31.2166###120.436
31.0079,120.424,31.0079###120.424
31.1604,120.401,31.1604###120.401
31.1828,120.428,31.1828###120.428
31.1647,120.366,31.1647###120.366
31.167,120.404,31.167###120.404
31.1436,120.378,31.1436###120.378
31.1681,120.369,31.1681###120.369
31.1533,120.375,31.1533###120.375
31.1145,120.403,31.1145###120.403
31.5069,120.198,31.5069###120.198
31.4809,120.155,31.4809###120.155
31.4811,120.177,31.4811###120.177
31.4807,120.198,31.4807###120.198
31.4555,120.156,31.4555###120.156
31.4168,120.218,31.4168###120.218
31.43,120.157,31.43###120.157
31.4205,120.217,31.4205###120.217
48.54,2.28,48.54###2.28
45.52,-122.87,45.52###-122.87
23.6246,116.812,23.6246###116.812
23.6248,116.811,23.6248###116.811
23.6236,116.812,23.6236###116.812
23.6245,116.813,23.6245###116.813
23.6249,116.815,23.6249###116.815
23.6228,116.811,23.6228###116.811
23.6229,116.81,23.6229###116.81
23.6229,116.815,23.6229###116.815
23.6228,116.812,23.6228###116.812
23.623,116.818,23.623###116.818
23.6229,116.809,23.6229###116.809
23.6236,116.785,23.6236###116.785
23.6221,116.812,23.6221###116.812
23.6236,116.807,23.6236###116.807
23.6269,116.798,23.6269###116.798
23.6246,116.799,23.6246###116.799
23.6267,116.798,23.6267###116.798
23.622,116.878,23.622###116.878
23.6224,116.866,23.6224###116.866
23.623,116.823,23.623###116.823
23.6233,116.808,23.6233###116.808
23.623,116.81,23.623###116.81
23.6235,116.812,23.6235###116.812
23.6222,116.812,23.6222###116.812
23.621,116.872,23.621###116.872
23.6185,116.872,23.6185###116.872
23.6192,116.872,23.6192###116.872
23.619,116.871,23.619###116.871
23.6192,116.871,23.6192###116.871
23.6194,116.872,23.6194###116.872
23.6198,116.872,23.6198###116.872
23.6201,116.873,23.6201###116.873
23.62,116.872,23.62###116.872
23.6209,116.873,23.6209###116.873
23.6213,116.875,23.6213###116.875
23.6194,116.87,23.6194###116.87
23.6193,116.872,23.6193###116.872
23.6195,116.87,23.6195###116.87
23.6225,116.811,23.6225###116.811
23.6227,116.811,23.6227###116.811
23.623,116.812,23.623###116.812
23.6233,116.812,23.6233###116.812
23.6237,116.813,23.6237###116.813
23.6213,116.872,23.6213###116.872
23.6218,116.887,23.6218###116.887
23.6193,116.871,23.6193###116.871
23.6193,116.87,23.6193###116.87
23.6194,116.878,23.6194###116.878
23.6193,116.869,23.6193###116.869
23.62,116.845,23.62###116.845
23.62,116.867,23.62###116.867
23.6231,116.858,23.6231###116.858
23.621,116.859,23.621###116.859
23.6232,116.858,23.6232###116.858
23.6185,116.938,23.6185###116.938
23.6188,116.926,23.6188###116.926
23.6195,116.883,23.6195###116.883
23.6197,116.868,23.6197###116.868
23.6199,116.872,23.6199###116.872
23.6187,116.872,23.6187###116.872
23.6174,116.871,23.6174###116.871
23.6188,116.873,23.6188###116.873
23.6197,116.874,23.6197###116.874
23.6187,116.873,23.6187###116.873
23.6196,116.876,23.6196###116.876
23.6193,116.873,23.6193###116.873
23.6148,116.876,23.6148###116.876
23.6198,116.874,23.6198###116.874
23.6158,116.87,23.6158###116.87
23.6167,116.872,23.6167###116.872
23.6194,116.875,23.6194###116.875
23.6171,116.873,23.6171###116.873
23.6156,116.874,23.6156###116.874
23.6175,116.873,23.6175###116.873
23.6189,116.871,23.6189###116.871
23.618,116.873,23.618###116.873
23.6188,116.875,23.6188###116.875
23.6186,116.873,23.6186###116.873
23.6189,116.874,23.6189###116.874
23.62,116.875,23.62###116.875
23.6199,116.88,23.6199###116.88
23.6185,116.876,23.6185###116.876
23.6181,116.876,23.6181###116.876
23.618,116.87,23.618###116.87
23.6176,116.875,23.6176###116.875
23.6165,116.87,23.6165###116.87
23.6175,116.875,23.6175###116.875
23.617,116.875,23.617###116.875
23.6167,116.875,23.6167###116.875
23.6169,116.872,23.6169###116.872
23.6165,116.874,23.6165###116.874
23.6178,116.878,23.6178###116.878
23.6162,116.874,23.6162###116.874
23.616,116.879,23.616###116.879
23.6157,116.874,23.6157###116.874
23.6169,116.873,23.6169###116.873
23.6137,116.877,23.6137###116.877
23.613,116.872,23.613###116.872
23.614,116.878,23.614###116.878
23.6149,116.876,23.6149###116.876
23.6143,116.878,23.6143###116.878
23.6146,116.879,23.6146###116.879
23.6136,116.871,23.6136###116.871
50.9533,5.45889,50.9533###5.45889
50.9553,5.46,50.9553###5.46
50.9475,5.44917,50.9475###5.44917
65.3607,72.4439,65.3607###72.4439
65.3501,73.031,65.3501###73.031
50.632,14.7212,50.632###14.7212
23.6345,-102.553,23.6345###-102.553
12.03,-68.74,12.03###-68.74
12.109,-68.954,12.109###-68.954
46.1497,0.6912,46.1497###0.6912
30.2894,-97.7374,30.2894###-97.7374
36,117,36###117
27.97,-82.48,27.97###-82.48
65.0646,18.5646,65.0646###18.5646
47.6634,13.7876,47.6634###13.7876
46.652,13.9049,46.652###13.9049
42.5738,2.11185,42.5738###2.11185
46.8886,13.8042,46.8886###13.8042
54.7118,9.43327,54.7118###9.43327
50.7339,10.757,50.7339###10.757
50.7128,18.1043,50.7128###18.1043
45.6033,24.6155,45.6033###24.6155
46.934,18.1171,46.934###18.1171
47.2381,4.63134,47.2381###4.63134
11.06,-106.95,11.06###-106.95
10.91,-106.84,10.91###-106.84
39.73,116.33,39.73###116.33
37.987,-121.524,37.987###-121.524
39.7392,-104.99,39.7392###-104.99
49.33,117.08,49.33###117.08
49.78,118.51,49.78###118.51
49.18,119.66,49.18###119.66
43.15,113.65,43.15###113.65
43.96,114.8,43.96###114.8
44.65,118.28,44.65###118.28
44.38,86.35,44.38###86.35
44.23,85.81,44.23###85.81
41.56,95.78,41.56###95.78
41.25,96.26,41.25###96.26
41.93,94.28,41.93###94.28
40.86,104.43,40.86###104.43
41.78,107.45,41.78###107.45
41.96,108.33,41.96###108.33
42.88,82.95,42.88###82.95
42.63,83.45,42.63###83.45
43.08,84.38,43.08###84.38
25.5827,100.226,25.5827###100.226
57.893,16.5855,57.893###16.5855
40.1722,16.6511,40.1722###16.6511
36.17,126.55,36.17###126.55
36.43,128.29,36.43###128.29
37.17,126.52,37.17###126.52
36.56,127.46,36.56###127.46
34.801,111.183,34.801###111.183
10.34,-84.8,10.34###-84.8
8.79,-82.93,8.79###-82.93
10.3048,-84.815,10.3048###-84.815
9.2633,-83.868,9.2633###-83.868
51.1,10.5,51.1###10.5
36.33,120.37,36.33###120.37
31.33,120.35,31.33###120.35
31.31,120.38,31.31###120.38
31.31,120.4,31.31###120.4
31.3,120.4,31.3###120.4
47.33,126.56,47.33###126.56
47.33,126.57,47.33###126.57
47.33,126.58,47.33###126.58
47.31,126.51,47.31###126.51
47.33,126.53,47.33###126.53
28.13,116.56,28.13###116.56
28.12,116.55,28.12###116.55
28.12,116.54,28.12###116.54
28.1,116.56,28.1###116.56
28.11,116.56,28.11###116.56
55.8703,12.8301,55.8703###12.8301
55.8567,12.9109,55.8567###12.9109
55.605,13.0038,55.605###13.0038
55.9403,12.7737,55.9403###12.7737
-34.36,-58.4,-34.36###-58.4
-23.4459,-68.2356,-23.4459###-68.2356
24.32,101.01,24.32###101.01
34.2,108.38,34.2###108.38
34.2,108.39,34.2###108.39
34.2,108.4,34.2###108.4
34.2,108.41,34.2###108.41
34.2,108.34,34.2###108.34
34.2,108.35,34.2###108.35
34.2,108.36,34.2###108.36
34.2,108.37,34.2###108.37
34.2,108.3,34.2###108.3
34.2,108.31,34.2###108.31
34.2,108.28,34.2###108.28
34.2,108.29,34.2###108.29
34.2,108.26,34.2###108.26
34.2,108.27,34.2###108.27
34.2,108.24,34.2###108.24
34.2,108.25,34.2###108.25
34.2,108.32,34.2###108.32
34.2,108.33,34.2###108.33
39.2885,-76.6259,39.2885###-76.6259
-44.1564,171.304,-44.1564###171.304
-43.331,171.862,-43.331###171.862
-43.33,171.862,-43.33###171.862
-45.8031,170.129,-45.8031###170.129
-46.4503,168.948,-46.4503###168.948
-45.462,170.252,-45.462###170.252
-44.5414,170.977,-44.5414###170.977
-43.332,171.862,-43.332###171.862
-43.3997,171.242,-43.3997###171.242
-43.3519,172.163,-43.3519###172.163
-44.2764,170.719,-44.2764###170.719
-46.1694,168.886,-46.1694###168.886
-44.2406,170.709,-44.2406###170.709
-43.6658,172.264,-43.6658###172.264
-43.6583,172.158,-43.6583###172.158
-45.7478,168.587,-45.7478###168.587
-46.462,168.957,-46.462###168.957
-45.8736,170.194,-45.8736###170.194
-46.461,168.957,-46.461###168.957
-46.46,168.957,-46.46###168.957
-45.7281,168.684,-45.7281###168.684
-45.46,170.25,-45.46###170.25
-45.461,170.251,-45.461###170.251
-45.9231,170.151,-45.9231###170.151
-43.3372,171.927,-43.3372###171.927
-45.8936,170.15,-45.8936###170.15
-45.4544,170.305,-45.4544###170.305
-43.4094,172.46,-43.4094###172.46
-46.1453,168.899,-46.1453###168.899
-44.3056,170.873,-44.3056###170.873
40.734,8.14776,40.734###8.14776
30.52,121.49,30.52###121.49
30.45,121.29,30.45###121.29
30.31,121.58,30.31###121.58
30.38,121.49,30.38###121.49
30.54,121.61,30.54###121.61
30.41,121.59,30.41###121.59
30.54,121.72,30.54###121.72
30.69,121.72,30.69###121.72
30.4,121.7,30.4###121.7
30.38,121.8,30.38###121.8
30.29,121.76,30.29###121.76
30.58,121.82,30.58###121.82
30.51,121.81,30.51###121.81
30.64,121.49,30.64###121.49
30.59,121.38,30.59###121.38
22.53,114.55,22.53###114.55
22.56,114.56,22.56###114.56
22.55,114.56,22.55###114.56
22.54,114.55,22.54###114.55
22.56,114.58,22.56###114.58
22.58,114.55,22.58###114.55
22.56,114.55,22.56###114.55
22.56,114.57,22.56###114.57
22.59,114.55,22.59###114.55
22.56,114.59,22.56###114.59
22.56,114.52,22.56###114.52
22.51,114.55,22.51###114.55
22.56,114.51,22.56###114.51
22.56,114.53,22.56###114.53
35.35,112.28,35.35###112.28
30.317,119.433,30.317###119.433
29.42,76.57,29.42###76.57
31.0499,119.937,31.0499###119.937
31.0572,119.983,31.0572###119.983
45.75,-84.86,45.75###-84.86
43.19,124.14,43.19###124.14
29.45,106.53,29.45###106.53
61.672,27.29,61.672###27.29
60.866,25.268,60.866###25.268
38.91,-92.28,38.91###-92.28
40.92,-76.5,40.92###-76.5
41.9,-83.4,41.9###-83.4
46.7,-96.02,46.7###-96.02
62.03,29.98,62.03###29.98
62.52,29.37,62.52###29.37
24.8,118.2,24.8###118.2
36.1429,-94.9091,36.1429###-94.9091
36.2815,-95.0932,36.2815###-95.0932
36.2437,-94.2393,36.2437###-94.2393
36.3848,-94.481,36.3848###-94.481
36.3232,-94.6854,36.3232###-94.6854
36.1013,-94.3441,36.1013###-94.3441
36.056,-94.2912,36.056###-94.2912
35.6858,-94.3663,35.6858###-94.3663
36.355,-94.7767,36.355###-94.7767
36.2145,-94.6655,36.2145###-94.6655
36.2397,-94.5007,36.2397###-94.5007
